"","segment_area_id","start_time","flow_type","volume","segment_name","state","city","functional_classification","descriptions","facility_types","lat","long","year","month"
"1419",284,2019-08-01,"bike",1166,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2019,"Aug"
"1420",284,2019-08-01,"ped",876,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2019,"Aug"
"1421",284,2019-09-01,"bike",1254,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2019,"Sep"
"1422",284,2019-09-01,"ped",1062,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2019,"Sep"
"1423",284,2019-10-01,"ped",1829,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2019,"Oct"
"1424",284,2019-11-01,"ped",1212,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2019,"Nov"
"1425",284,2019-12-01,"ped",757,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2019,"Dec"
"1426",284,2020-01-01,"ped",1118,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Jan"
"1427",284,2020-02-01,"ped",1087,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Feb"
"1428",284,2020-03-01,"ped",1300,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Mar"
"1429",284,2020-03-01,"bike",928,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Mar"
"1430",284,2020-04-01,"bike",910,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Apr"
"1431",284,2020-04-01,"ped",1503,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Apr"
"1432",284,2020-05-01,"bike",1348,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"May"
"1433",284,2020-05-01,"ped",1772,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"May"
"1434",284,2020-06-01,"ped",1399,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Jun"
"1435",284,2020-06-01,"bike",1429,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Jun"
"1436",284,2020-07-01,"bike",1294,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Jul"
"1437",284,2020-07-01,"ped",908,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Jul"
"1438",284,2020-08-01,"ped",1067,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Aug"
"1439",284,2020-08-01,"bike",1171,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Aug"
"1440",284,2020-09-01,"bike",1161,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Sep"
"1441",284,2020-09-01,"ped",1269,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Sep"
"1442",284,2020-10-01,"ped",1220,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Oct"
"1443",284,2020-10-01,"bike",930,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2020,"Oct"
"1444",284,2021-12-01,"ped",635,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2021,"Dec"
"1445",284,2021-12-01,"bike",381,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2021,"Dec"
"1446",284,2022-01-01,"ped",456,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Jan"
"1447",284,2022-01-01,"bike",115,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Jan"
"1448",284,2022-02-01,"ped",912,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Feb"
"1449",284,2022-02-01,"bike",357,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Feb"
"1450",284,2022-03-01,"ped",905,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Mar"
"1451",284,2022-03-01,"bike",582,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Mar"
"1452",284,2022-04-01,"ped",981,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Apr"
"1453",284,2022-04-01,"bike",718,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Apr"
"1454",284,2022-05-01,"bike",822,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"May"
"1455",284,2022-05-01,"ped",976,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"May"
"1456",284,2022-06-01,"bike",1047,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Jun"
"1457",284,2022-06-01,"ped",1087,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Jun"
"1458",284,2022-07-01,"ped",862,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Jul"
"1459",284,2022-07-01,"bike",935,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Jul"
"1460",284,2022-08-01,"bike",913,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Aug"
"1461",284,2022-08-01,"ped",932,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Aug"
"1462",284,2022-09-01,"ped",1041,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Sep"
"1463",284,2022-09-01,"bike",915,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Sep"
"1464",284,2022-10-01,"bike",644,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Oct"
"1465",284,2022-10-01,"ped",921,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Oct"
"1466",284,2022-11-01,"ped",709,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Nov"
"1467",284,2022-11-01,"bike",504,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Nov"
"1468",284,2022-12-01,"ped",448,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Dec"
"1469",284,2022-12-01,"bike",242,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2022,"Dec"
"1470",284,2023-01-01,"ped",681,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Jan"
"1471",284,2023-01-01,"bike",385,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Jan"
"1472",284,2023-02-01,"bike",450,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Feb"
"1473",284,2023-02-01,"ped",804,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Feb"
"1474",284,2023-03-01,"bike",528,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Mar"
"1475",284,2023-03-01,"ped",867,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Mar"
"1476",284,2023-04-01,"ped",1040,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Apr"
"1477",284,2023-04-01,"bike",803,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Apr"
"1478",284,2023-05-01,"bike",958,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"May"
"1479",284,2023-05-01,"ped",1111,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"May"
"1480",284,2023-06-01,"bike",872,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Jun"
"1481",284,2023-06-01,"ped",956,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Jun"
"1482",284,2023-07-01,"bike",830,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Jul"
"1483",284,2023-07-01,"ped",929,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Jul"
"1484",284,2023-08-01,"bike",841,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Aug"
"1485",284,2023-08-01,"ped",1052,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Aug"
"1486",284,2023-09-01,"ped",1110,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Sep"
"1487",284,2023-09-01,"bike",789,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Sep"
"1488",284,2023-10-01,"bike",736,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Oct"
"1489",284,2023-10-01,"ped",1128,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Oct"
"1490",284,2023-11-01,"ped",761,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Nov"
"1491",284,2023-11-01,"bike",471,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Nov"
"1492",284,2023-12-01,"ped",542,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Dec"
"1493",284,2023-12-01,"bike",279,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2023,"Dec"
"1494",284,2024-01-01,"ped",587,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2024,"Jan"
"1495",284,2024-01-01,"bike",220,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2024,"Jan"
"1496",284,2024-02-01,"bike",371,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2024,"Feb"
"1497",284,2024-02-01,"ped",894,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2024,"Feb"
"1498",284,2024-03-01,"bike",552,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2024,"Mar"
"1499",284,2024-03-01,"ped",968,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2024,"Mar"
"1500",284,2024-04-01,"ped",1148,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2024,"Apr"
"1501",284,2024-04-01,"bike",726,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2024,"Apr"
"1502",284,2024-05-01,"ped",1079,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2024,"May"
"1503",284,2024-05-01,"bike",731,"Mt. Vernon Trail (Theodore Roosevelt Island)","VA","Arlington","Trail or Shared Use Path","Mount Vernon Trail at north end of Roosevelt Island parking lot, by the bike/ped overpass across George Washington Memorial Parkway","path/trail","38.898046594841645","-77.06772597091675",2024,"May"
"1504",1396,2019-06-01,"bike",1064,"Medgar Evers Bike Trail","VA","Arlington","Trail or Shared Use Path","Shared use trail for walking and biking outside the Arlington Cemetery near entrance of Highway 110.","path/trail","38.88523720601171","-77.06517577171314",2019,"Jun"
"1505",1396,2019-06-01,"ped",669,"Medgar Evers Bike Trail","VA","Arlington","Trail or Shared Use Path","Shared use trail for walking and biking outside the Arlington Cemetery near entrance of Highway 110.","path/trail","38.88523720601171","-77.06517577171314",2019,"Jun"
"1506",1396,2019-07-01,"ped",631,"Medgar Evers Bike Trail","VA","Arlington","Trail or Shared Use Path","Shared use trail for walking and biking outside the Arlington Cemetery near entrance of Highway 110.","path/trail","38.88523720601171","-77.06517577171314",2019,"Jul"
"1507",1396,2019-07-01,"bike",1031,"Medgar Evers Bike Trail","VA","Arlington","Trail or Shared Use Path","Shared use trail for walking and biking outside the Arlington Cemetery near entrance of Highway 110.","path/trail","38.88523720601171","-77.06517577171314",2019,"Jul"
"1508",1396,2019-08-01,"ped",631,"Medgar Evers Bike Trail","VA","Arlington","Trail or Shared Use Path","Shared use trail for walking and biking outside the Arlington Cemetery near entrance of Highway 110.","path/trail","38.88523720601171","-77.06517577171314",2019,"Aug"
"1509",1396,2019-08-01,"bike",1052,"Medgar Evers Bike Trail","VA","Arlington","Trail or Shared Use Path","Shared use trail for walking and biking outside the Arlington Cemetery near entrance of Highway 110.","path/trail","38.88523720601171","-77.06517577171314",2019,"Aug"
"1510",1396,2019-09-01,"bike",1096,"Medgar Evers Bike Trail","VA","Arlington","Trail or Shared Use Path","Shared use trail for walking and biking outside the Arlington Cemetery near entrance of Highway 110.","path/trail","38.88523720601171","-77.06517577171314",2019,"Sep"
"1511",1396,2019-09-01,"ped",640,"Medgar Evers Bike Trail","VA","Arlington","Trail or Shared Use Path","Shared use trail for walking and biking outside the Arlington Cemetery near entrance of Highway 110.","path/trail","38.88523720601171","-77.06517577171314",2019,"Sep"
"1512",1396,2019-10-01,"ped",835,"Medgar Evers Bike Trail","VA","Arlington","Trail or Shared Use Path","Shared use trail for walking and biking outside the Arlington Cemetery near entrance of Highway 110.","path/trail","38.88523720601171","-77.06517577171314",2019,"Oct"
"1513",1396,2019-10-01,"bike",888,"Medgar Evers Bike Trail","VA","Arlington","Trail or Shared Use Path","Shared use trail for walking and biking outside the Arlington Cemetery near entrance of Highway 110.","path/trail","38.88523720601171","-77.06517577171314",2019,"Oct"
"1514",1396,2019-11-01,"bike",318,"Medgar Evers Bike Trail","VA","Arlington","Trail or Shared Use Path","Shared use trail for walking and biking outside the Arlington Cemetery near entrance of Highway 110.","path/trail","38.88523720601171","-77.06517577171314",2019,"Nov"
